105115904908,"['火炬', '中山港口岸']",华景花园(火炬),68,4836,140.64,5室2厅,平层,东,简装,"
5135元/㎡
",1996-2002年,塔楼/平房,13栋,imgs/zs/zs_p11_1.jpg
105115915625,"['三角镇', '三角镇']",旭日晟荟,58,7621,76.11,2室2厅,平层,北,精装,"
6461元/㎡
",2010-2020年,塔楼/板楼,15栋,imgs/zs/zs_p9_1.jpg
105115964161,"['坦洲镇', '坦洲镇']",钰海绿洲(坦洲镇),118,13387,88.15,3室2厅,平层,东南 西北,精装,"
12843元/㎡
",2010-2018年,塔楼/板楼,8栋,imgs/zs/zs_p3_1.jpg
105115936066,"['西区', '博爱一北']",蓝波湾,73,8725,83.67,3室2厅,平层,南,其他,"
9317元/㎡
",2000-2013年,塔楼,92栋,imgs/zs/zs_p1_1.jpg
105115949826,"['坦洲镇', '坦洲镇']",誉峯名门,140,12090,115.8,3室2厅,平层,南,其他,"
14775元/㎡
",2000-2019年,塔楼/板楼,24栋,imgs/zs/zs_p4_1.jpg
105115883636,"['石岐区', '张溪']",万科金域蓝湾（江员路10号）,212,15704,135,4室2厅,平层,南 北,其他,"
13724元/㎡
",2010-2020年,塔楼/板楼,14栋,imgs/zs/zs_p14_1.jpg
105115943475,"['小榄镇', '小榄镇']",九洲花园,138,12708,108.6,3室2厅,平层,东南,精装,"
11713元/㎡
",2012-2018年,塔楼/塔板结合/平房,20栋,imgs/zs/zs_p5_1.jpg
105115930415,"['西区', '沙朗']",金怡苑B区,81.8,7390,110.7,3室2厅,平层,南,其他,"
7257元/㎡
",2004-2011年,塔楼/板楼/平房,28栋,imgs/zs/zs_p7_1.jpg
105115845160,"['南头镇', '南头镇']",碧桂园锦绣东方,103.5,7289,142,4室2厅,平层,北,简装,"
7530元/㎡
",2003-2020年,塔楼,51栋,imgs/zs/zs_p21_1.jpg
105115839277,"['东区', '博览中心']",远洋城美域,190,14844,128,4室2厅,平层,南 北,其他,"
15289元/㎡
",2002-2016年,塔楼/板楼/塔板结合,32栋,imgs/zs/zs_p22_1.jpg
105115922651,"['坦洲镇', '坦洲镇']",御城金湾,58,14684,39.5,1室1厅,平层,东南,精装,"
11478元/㎡
",2000-2019年,塔楼/塔板结合,12栋,imgs/zs/zs_p8_1.jpg
105115868054,"['火炬', '华佗山公园']",君华新城1/2/3/4/7区,54,7068,76.41,2室2厅,平层,西南,其他,"
11350元/㎡
",2010-2019年,塔楼/板楼/塔板结合,112栋,imgs/zs/zs_p17_1.jpg
105115850262,"['三乡镇', '三乡镇']",东城艺墅,154.8,11058,140,4室2厅,平层,南,精装,"
10411元/㎡
",2004-2017年,塔板结合/平房,38栋,imgs/zs/zs_p20_1.jpg
105115873641,"['小榄镇', '小榄镇']",金菊花园,72,7165,100.5,3室2厅,平层,东南,精装,"
7717元/㎡
",1972-2013年,塔楼/板楼/塔板结合/平房,67栋,imgs/zs/zs_p16_1.jpg
105115827816,"['东区', '槎桥']",恒大绿洲三期,148,12484,118.56,3室2厅,平层,西,其他,"
13793元/㎡
",2005-2019年,塔楼,7栋,imgs/zs/zs_p24_1.jpg
105115879664,"['小榄镇', '小榄镇']",维港湾,350,14706,238,3室2厅,平层,南 北,精装,"
13569元/㎡
",2000-2018年,塔楼,25栋,imgs/zs/zs_p15_1.jpg
105115890200,"['三角镇', '三角镇']",融创月湾首府,79.6,8336,95.5,3室2厅,平层,南,毛坯,"
10125元/㎡
",2010-2022年,塔楼/板楼/塔板结合/平房,17栋,imgs/zs/zs_p13_1.jpg
105115855703,"['坦洲镇', '坦洲镇']",安南丽苑,86,10562,81.43,2室2厅,平层,东,其他,"
10729元/㎡
",2000-2020年,塔楼/板楼/塔板结合,31栋,imgs/zs/zs_p19_1.jpg
105115831919,"['火炬', '凯茵']",凯茵新城01区岭峰18,200,16681,119.9,3室2厅,平层,南,其他,"
18061元/㎡
",2005-2013年,塔楼,17栋,imgs/zs/zs_p23_1.jpg
105115936235,"['石岐区', '市人大']",永怡花园,78,8499,91.78,3室2厅,平层,南,精装,"
9516元/㎡
",2001-2015年,塔楼/塔板结合,49栋,imgs/zs/zs_p6_1.jpg
105115824427,"['神湾镇', '神湾镇']",时代香海北岸,95,7540,126,4室2厅,平层,东南,其他,"
8880元/㎡
",2014-2021年,塔楼/塔板结合,14栋,imgs/zs/zs_p25_1.jpg
105115861695,"['港口镇', '港口理工']",碧桂园卓越协信天际,95,10587,89.74,3室2厅,平层,南,其他,"
12184元/㎡
",2015-2021年,板楼/塔板结合,14栋,imgs/zs/zs_p18_1.jpg
105115898508,"['西区', '沙朗']",时代美宸一期,90,10508,85.65,3室2厅,平层,东,精装,"
12509元/㎡
",2010-2022年,塔楼,15栋,imgs/zs/zs_p12_1.jpg
105115909673,"['港口镇', '华师附中']",东方骏园,90,9195,97.88,3室2厅,平层,南,其他,"
10970元/㎡
",2010-2020年,塔楼/板楼/塔板结合,17栋,imgs/zs/zs_p10_2.jpg
105115973073,"['横栏镇', '横栏镇']",鹿茵华庭,49.8,8033,62,1室1厅,平层,东,其他,"
8596元/㎡
",2004-2020年,板楼/塔板结合,20栋,imgs/zs/zs_p2_2.jpg
105115904559,"['石岐区', '第一城小学']",富元利和豪庭二期,138,11464,120.38,3室2厅,平层,南,精装,"
12045元/㎡
",2001-2020年,塔楼/板楼/平房,14栋,imgs/zs/zs_p11_2.jpg
105115915566,"['坦洲镇', '坦洲镇']",锦绣阳光花园观湖雅筑,136,9252,147,4室2厅,平层,西北,精装,"
8683元/㎡
",2005-2019年,塔楼,29栋,imgs/zs/zs_p9_2.jpg
105115972144,"['港口镇', '华师附中']",保利国际广场,105,9131,115,3室2厅,平层,东南 南,毛坯,"
11818元/㎡
",2005-2020年,塔楼/板楼/塔板结合/平房,67栋,imgs/zs/zs_p1_2.jpg
105115963905,"['坦洲镇', '坦洲镇']",雅居乐约克郡,89,8477,105,3室2厅,平层,东北,其他,"
9356元/㎡
",2007-2018年,塔楼/板楼,14栋,imgs/zs/zs_p3_2.jpg
105115949524,"['西区', '广丰']",奥园二期五区,80,9303,86,2室2厅,平层,南,精装,"
9489元/㎡
",2010-2013年,板楼/塔板结合,12栋,imgs/zs/zs_p4_2.jpg
105115883597,"['南朗镇', '南朗镇']",悦盈尚寓,32,12940,24.73,2室1厅,平层,南,其他,"
9148元/㎡
",暂无数据,塔板结合,4栋,imgs/zs/zs_p14_2.jpg
105115943473,"['三乡镇', '三乡镇']",雅居乐畔山中心城,145,10985,132,4室2厅,平层,南 北,精装,"
9526元/㎡
",2010-2019年,塔楼/板楼/塔板结合/平房,74栋,imgs/zs/zs_p5_2.jpg
105115930282,"['东区', '博览中心']",越秀星汇品峰,220,18945,116.13,3室2厅,平层,南,毛坯,"
16476元/㎡
",2000-2020年,塔楼/板楼/塔板结合,23栋,imgs/zs/zs_p7_2.jpg
105115844675,"['东升镇', '东升中学']",丽城乐意居,96,8505,112.88,3室2厅,平层,东南,其他,"
8506元/㎡
",2003-2019年,塔楼/板楼,48栋,imgs/zs/zs_p21_2.jpg
105115839161,"['港口镇', '港口市场']",星港城市名都A区,123,10989,111.94,3室2厅,平层,南,其他,"
11860元/㎡
",2001-2017年,板楼/塔板结合,12栋,imgs/zs/zs_p22_2.jpg
105115922639,"['三乡镇', '三乡镇']",雅居乐畔山中心城,105,8750,120,3室2厅,平层,南,其他,"
9526元/㎡
",2010-2019年,塔楼/板楼/塔板结合/平房,74栋,imgs/zs/zs_p8_2.jpg
105115850221,"['石岐区', '市人大']",厚兴直街,50,6330,79,3室1厅,平层,南,其他,"
8499元/㎡
",1992-2010年,塔楼/板楼,19栋,imgs/zs/zs_p20_2.jpg
105115867843,"['南朗镇', '南朗镇']",岭南名居,138,11918,115.8,3室2厅,平层,南,简装,"
11429元/㎡
",2000-2012年,塔楼,13栋,imgs/zs/zs_p17_2.jpg
105115873137,"['东凤镇', '东凤镇']",东凤穗茵庭,25,6579,38,1室1厅,平层,南,简装,"
6846元/㎡
",2001-2018年,板楼/塔板结合,10栋,imgs/zs/zs_p16_2.jpg
105115827785,"['火炬', '凯茵']",凯茵豪园,58,10000,58,2室2厅,平层,南,其他,"
11782元/㎡
",1999-2019年,塔楼,180栋,imgs/zs/zs_p24_2.jpg
105115890130,"['坦洲镇', '坦洲镇']",万科金悦华庭,80.5,9042,89.03,3室2厅,平层,东,其他,"
9866元/㎡
",2008-2017年,塔楼/板楼,8栋,imgs/zs/zs_p13_2.jpg
105115879417,"['火炬', '凯茵']",凯茵又一城山峦,134,12408,108,3室2厅,平层,东北,毛坯,"
12497元/㎡
",2005-2018年,塔楼,12栋,imgs/zs/zs_p15_2.jpg
105115855581,"['石岐区', '轻轨北站']",正德天水湖,156,12642,123.4,3室2厅,平层,南,其他,"
13374元/㎡
",2000-2021年,塔楼/板楼/塔板结合,32栋,imgs/zs/zs_p19_2.jpg
105115935066,"['沙溪镇', '博爱一南']",中信左岸花园,88,9447,93.16,3室2厅,平层,南 北,精装,"
10470元/㎡
",2000-2016年,板楼/塔板结合/平房,11栋,imgs/zs/zs_p6_2.jpg
105115861258,"['港口镇', '港口理工']",水禾园三期,85,9550,89.01,3室2厅,平层,西北,其他,"
9471元/㎡
",2008-2011年,塔楼/板楼/塔板结合,32栋,imgs/zs/zs_p18_2.jpg
105115824361,"['三角镇', '三角镇']",世源天际阳光,82,8989,91.23,3室2厅,平层,南,精装,"
9091元/㎡
",1998-2020年,塔楼/板楼/塔板结合,9栋,imgs/zs/zs_p25_2.jpg
105115831414,"['港口镇', '兴港南路']",大信芊翠家园,100,8696,115,3室2厅,平层,南,其他,"
10151元/㎡
",2001-2019年,塔楼/板楼,82栋,imgs/zs/zs_p23_2.jpg
105115897847,"['五桂山', '三乡镇']",金色果岭,99,9681,102.27,3室2厅,平层,东,其他,"
9381元/㎡
",2008-2019年,塔楼/板楼/塔板结合/平房,35栋,imgs/zs/zs_p12_2.jpg
105115909572,"['东区', '博览中心']",万科金域中央,172,19326,89,3室1厅,平层,南,精装,"
21803元/㎡
",2012-2021年,塔楼/塔板结合/平房,32栋,imgs/zs/zs_p10_3.jpg
105115972856,"['横栏镇', '横栏镇']",时代城,99,9172,107.94,4室2厅,平层,北,其他,"
9213元/㎡
",2005-2018年,塔楼/板楼,8栋,imgs/zs/zs_p2_3.jpg
105115915372,"['石岐区', '岐头社区']",大信溢彩年华,88,10380,84.78,2室2厅,平层,东南,精装,"
12580元/㎡
",2003-2015年,塔楼/塔板结合,5栋,imgs/zs/zs_p9_3.jpg
105115903957,"['东凤镇', '东凤镇']",佛奥阳光花园西区,135.4,8736,155,4室2厅,平层,南 北,其他,"
9123元/㎡
",2000-2018年,塔楼/板楼/平房,54栋,imgs/zs/zs_p11_3.jpg
105115963665,"['港口镇', '港口市场']",富元港景峰,165,14879,110.9,3室2厅,平层,南 北,精装,"
14028元/㎡
",2010-2020年,板楼,16栋,imgs/zs/zs_p3_3.jpg
105115971248,"['西区', '广丰']",奥园三期二区,102,8530,119.59,3室2厅,平层,南,其他,"
9997元/㎡
",2012-2019年,板楼,9栋,imgs/zs/zs_p1_3.jpg
105115948925,"['火炬', '中职院']",金色年华,160,13676,117,4室2厅,平层,南 北,精装,"
16129元/㎡
",2010-2021年,塔楼/板楼/塔板结合,24栋,imgs/zs/zs_p4_3.jpg
105115883343,"['南头镇', '南头镇']",海雅君悦花园,100,9524,105,3室2厅,平层,南,精装,"
8709元/㎡
",2008-2020年,塔楼/板楼/塔板结合/平房,16栋,imgs/zs/zs_p14_3.jpg
105115943426,"['火炬', '华佗山公园']",君华新城6区,110,9368,117.43,3室1厅,平层,南,其他,"
10855元/㎡
",2010-2020年,塔楼/板楼/塔板结合,14栋,imgs/zs/zs_p5_3.jpg
105115930159,"['港口镇', '兴港南路']",幸福豪庭,95,8879,107,3室2厅,平层,南 北,其他,"
8424元/㎡
",2010年,板楼,27栋,imgs/zs/zs_p7_3.jpg
105115844532,"['石岐区', '实验小学']",荔园悦享星醍,166,13950,119,3室2厅,平层,北,简装,"
15813元/㎡
",2002-2016年,塔楼,20栋,imgs/zs/zs_p21_3.jpg
105115838908,"['石岐区', '第一城小学']",利和豪庭一期,135.8,11167,121.61,3室2厅,平层,南,精装,"
11370元/㎡
",1990-2018年,塔楼/板楼,15栋,imgs/zs/zs_p22_3.jpg
105115922361,"['三乡镇', '三乡镇']",逸湖居,52,6967,74.64,3室2厅,平层,南,其他,"
7491元/㎡
",1994-2016年,塔楼/板楼/塔板结合,43栋,imgs/zs/zs_p8_3.jpg
105115850024,"['东凤镇', '东凤镇']",海伦湾,184,10103,182.13,4室2厅,平层,南,毛坯,"
10882元/㎡
",2003-2019年,塔楼/板楼/塔板结合,28栋,imgs/zs/zs_p20_3.jpg
105115873033,"['东凤镇', '东凤镇']",远洋锦上,82,9426,87,3室2厅,平层,东南,其他,"
9178元/㎡
",1995-2018年,板楼/平房,13栋,imgs/zs/zs_p16_3.jpg
105115867404,"['坦洲镇', '坦洲镇']",锦绣阳光花园观湖雅筑,88,7494,117.43,3室1厅,平层,西北,精装,"
8683元/㎡
",2005-2019年,塔楼,29栋,imgs/zs/zs_p17_3.jpg
105115827609,"['三角镇', '三角镇']",万代御景小区,95,8066,117.78,4室2厅,平层,东南 南,其他,"
7750元/㎡
",2008-2018年,塔楼/板楼/塔板结合,15栋,imgs/zs/zs_p24_3.jpg
105115889470,"['黄圃镇', '黄圃镇']",华立凯旋新城,90,7240,124.31,3室2厅,平层,南 北,其他,"
7908元/㎡
",2022年,塔楼,18栋,imgs/zs/zs_p13_3.jpg
105115879338,"['港口镇', '港口市场']",丽雅花园,95,8408,113,3室2厅,平层,东南,毛坯,"
10418元/㎡
",2006-2019年,塔楼,8栋,imgs/zs/zs_p15_3.jpg
105115855559,"['坦洲镇', '坦洲镇']",佳境康城臻萃园,128,14498,88.29,3室2厅,平层,南 北,其他,"
14055元/㎡
",2005-2018年,塔楼/板楼,18栋,imgs/zs/zs_p19_3.jpg
105115934556,"['西区', '新中医院']",御水湾,109,12112,90,3室2厅,平层,东南,其他,"
11739元/㎡
",2000-2019年,板楼/塔板结合/平房,8栋,imgs/zs/zs_p6_3.jpg
105115861223,"['坦洲镇', '坦洲镇']",安南丽苑,73,8883,82.18,2室2厅,平层,北,精装,"
10729元/㎡
",2000-2020年,塔楼/板楼/塔板结合,31栋,imgs/zs/zs_p18_3.jpg
105115896259,"['三角镇', '三角镇']",东方玫瑰园,60,7693,78,2室1厅,平层,南,其他,"
7908元/㎡
",2003-2020年,塔楼/板楼/塔板结合/平房,21栋,imgs/zs/zs_p12_3.jpg
105115824230,"['沙溪镇', '星宝']",星宝名座,34,6875,49.46,1室1厅,平层,南,其他,"
7668元/㎡
",2011-2015年,塔楼,1栋,imgs/zs/zs_p25_3.jpg
105115831390,"['石岐区', '市人大']",金鹰半山花园,252,19993,126.05,3室2厅,平层,南 北,毛坯,"
19937元/㎡
",2010-2020年,板楼,10栋,imgs/zs/zs_p23_3.jpg
105115909548,"['三乡镇', '三乡镇']",德瑞花园,68,7684,88.5,3室2厅,平层,东南,其他,"
8375元/㎡
",2010-2018年,塔楼/塔板结合,7栋,imgs/zs/zs_p10_4.jpg
105115972791,"['沙溪镇', '龙瑞']",利嘉苑,28,6087,46,1室1厅,平层,南,简装,"
7661元/㎡
",2001-2010年,塔楼,1栋,imgs/zs/zs_p2_4.jpg
105115915106,"['南区', '广珠公路南']",鸿福翰城,85,9498,89.5,3室2厅,平层,南 北,毛坯,"
11010元/㎡
",2015-2019年,塔楼/塔板结合,4栋,imgs/zs/zs_p9_4.jpg
105115903749,"['坦洲镇', '坦洲镇']",锦绣国际花城三期二区,180,12421,144.92,4室2厅,平层,东南,精装,"
10778元/㎡
",2001-2018年,塔楼/板楼/塔板结合,10栋,imgs/zs/zs_p11_4.jpg
105115967785,"['坦洲镇', '坦洲镇']",龙光海悦熙园,128,10689,119.76,4室2厅,平层,东南 西北,精装,"
11722元/㎡
",2005-2017年,塔楼/板楼,8栋,imgs/zs/zs_p1_4.jpg
105115963449,"['三乡镇', '三乡镇']",御龙山星曜二期,92,8080,113.87,3室2厅,平层,西南,精装,"
8951元/㎡
",2010-2018年,塔楼/塔板结合,5栋,imgs/zs/zs_p3_4.jpg
105115883244,"['南朗镇', '南朗镇']",锦绣海湾城七期（时光翠满园）,60,11069,54.21,1室1厅,平层,东,其他,"
10446元/㎡
",2008-2020年,塔楼/板楼/塔板结合,11栋,imgs/zs/zs_p14_4.jpg
105115948812,"['港口镇', '华师附中']",中信凯旋蓝岸A区,90,10054,89.52,3室2厅,平层,南,其他,"
10952元/㎡
",2000-2017年,塔楼/板楼,7栋,imgs/zs/zs_p4_4.jpg
105115943336,"['港口镇', '华师附中']",东方骏园,74,8263,89.56,3室2厅,平层,东南,其他,"
10970元/㎡
",2010-2020年,塔楼/板楼/塔板结合,17栋,imgs/zs/zs_p5_4.jpg
105115929817,"['东区', '松苑中学']",松苑新村,50,7103,70.4,2室1厅,平层,南 北,其他,"
7144元/㎡
",1989-2001年,塔楼/板楼,93栋,imgs/zs/zs_p7_4.jpg
105115844508,"['港口镇', '华师附中']",如愿居,115,9505,121,3室2厅,平层,南,毛坯,"
9934元/㎡
",2017-2020年,塔楼,22栋,imgs/zs/zs_p21_4.jpg
105115838865,"['南朗镇', '南朗镇']",锦绣海湾城九期,103,9235,111.54,3室2厅,平层,南,精装,"
11610元/㎡
",2010-2021年,塔板结合,62栋,imgs/zs/zs_p22_4.jpg
105115922332,"['民众镇', '民众镇']",旭日品萃园,55,7073,77.77,2室2厅,平层,南,毛坯,"
7705元/㎡
",2010-2023年,塔楼/板楼/塔板结合,20栋,imgs/zs/zs_p8_4.jpg
105115849576,"['东区', '槎桥']",朗晴假日四期,48,13930,34.46,1室1厅,平层,北,精装,"
14234元/㎡
",2000-2014年,塔楼/板楼,19栋,imgs/zs/zs_p20_4.jpg
105115889441,"['火炬', '华佗山公园']",君华新城1/2/3/4/7区,105,8943,117.42,3室2厅,平层,南 北,毛坯,"
11350元/㎡
",2010-2019年,塔楼/板楼/塔板结合,112栋,imgs/zs/zs_p13_4.jpg
105115873007,"['东凤镇', '东凤镇']",逸湖半岛,80,7273,110,3室2厅,平层,南,精装,"
8103元/㎡
",1996-2022年,板楼/平房,39栋,imgs/zs/zs_p16_4.jpg
105115867341,"['坦洲镇', '坦洲镇']",海伦堡海伦春天（坦洲镇）,101,9703,104.1,3室2厅,平层,南 北,其他,"
11573元/㎡
",2006-2018年,塔楼,12栋,imgs/zs/zs_p17_4.jpg
105115879202,"['三角镇', '三角镇']",世源天际阳光,85,8391,101.3,3室2厅,平层,东南,其他,"
9091元/㎡
",1998-2020年,塔楼/板楼/塔板结合,9栋,imgs/zs/zs_p15_4.jpg
105115855490,"['沙溪镇', '溪角中学']",华发四季,115,9946,115.63,3室2厅,平层,南 北,毛坯,"
10383元/㎡
",1997-2021年,塔楼/塔板结合/平房,46栋,imgs/zs/zs_p19_4.jpg
105115934366,"['三角镇', '三角镇']",世源天际阳光,85,8748,97.17,3室1厅,平层,南,精装,"
9091元/㎡
",1998-2020年,塔楼/板楼/塔板结合,9栋,imgs/zs/zs_p6_4.jpg
105115896247,"['沙溪镇', '溪角中学']",蓝爵花园,89,10143,87.75,3室2厅,平层,南,其他,"
9944元/㎡
",1994-2018年,塔楼/板楼,14栋,imgs/zs/zs_p12_4.jpg
105115861157,"['三角镇', '三角镇']",旭日领裕园,63,7062,89.21,3室2厅,平层,南,毛坯,"
7737元/㎡
",2005-2020年,塔楼/板楼/塔板结合,21栋,imgs/zs/zs_p18_4.jpg
105115831183,"['西区', '铁城小学']",海伦时光,100,10753,93,3室2厅,平层,东南,毛坯,"
13118元/㎡
",1995-2020年,塔板结合,17栋,imgs/zs/zs_p23_4.jpg
105115824090,"['坦洲镇', '坦洲镇']",绿杨居,145,12819,113.12,3室2厅,平层,北,精装,"
13083元/㎡
",2001-2015年,塔楼,18栋,imgs/zs/zs_p25_4.jpg
105115909457,"['港口镇', '华师附中']",保利中央公园,108,8926,121,3室2厅,平层,北,其他,"
10589元/㎡
",2010-2020年,塔楼/板楼/塔板结合,32栋,imgs/zs/zs_p10_5.jpg
105115914340,"['东区', '博览中心']",越秀星汇品峰,193,15197,127,3室2厅,平层,南 北,其他,"
16476元/㎡
",2000-2020年,塔楼/板楼/塔板结合,23栋,imgs/zs/zs_p9_5.jpg
105115972329,"['三乡镇', '三乡镇']",雅居乐万象郡二期,135,9852,137.03,4室2厅,平层,东南,精装,"
9987元/㎡
",2005-2020年,塔楼/塔板结合/平房,56栋,imgs/zs/zs_p2_5.jpg
105115903727,"['坦洲镇', '坦洲镇']",国际花城一期,115,8858,129.83,3室2厅,平层,东南,毛坯,"
9922元/㎡
",2000-2020年,塔楼/板楼/塔板结合,51栋,imgs/zs/zs_p11_5.jpg
105115965789,"['西区', '国际酒店']",名仕经典世家,68,9715,70,3室2厅,平层,北,简装,"
10069元/㎡
",2007年,板楼/塔板结合,6栋,imgs/zs/zs_p1_5.jpg
105115883231,"['东升镇', '东升镇政府']",远洋君域,100,9348,106.98,3室2厅,平层,南 北,其他,"
9890元/㎡
",2016-2019年,塔楼,12栋,imgs/zs/zs_p14_5.jpg
105115963433,"['火炬', '华佗山公园']",乐观,82,8027,102.16,3室2厅,平层,南,其他,"
8884元/㎡
",2012-2018年,塔楼/塔板结合,6栋,imgs/zs/zs_p3_5.jpg
105115943327,"['沙溪镇', '博爱一南']",中信左岸花园,115,9584,120,4室2厅,平层,南 北,精装,"
10470元/㎡
",2000-2016年,板楼/塔板结合/平房,11栋,imgs/zs/zs_p5_5.jpg
105115948354,"['火炬', '太阳城']",宇宏健康花城一期,72,8634,83.4,2室2厅,平层,南,简装,"
9287元/㎡
",2000-2012年,塔楼/板楼/塔板结合/平房,14栋,imgs/zs/zs_p4_5.jpg
105115929770,"['东凤镇', '东凤镇']",万科金色家园万科里,115.8,9650,120,4室1厅,平层,东南,精装,"
10389元/㎡
",2000-2021年,板楼,17栋,imgs/zs/zs_p7_5.jpg
105115843470,"['西区', '彩虹']",花海湾,97,10892,89.06,2室1厅,平层,东南,其他,"
12240元/㎡
",2010-2019年,塔楼,20栋,imgs/zs/zs_p21_5.jpg
