105115783098,"['龙岗区', '大运新城']",中海康城国际一期,190,39584,48,1室1厅,平层,东南,精装,暂无价格,2005-2019年,塔楼/板楼/塔板结合,24栋,imgs/sz/sz_p29_1.jpg
105115840969,"['宝安区', '福永']",华强城市花园三期,410,47345,86.6,3室2厅,平层,南,其他,暂无价格,2019年,塔板结合,2栋,imgs/sz/sz_p19_1.jpg
105115796469,"['罗湖区', '洪湖']",翠盈嘉园,暂无价格,暂无价格,59.64,2室1厅,平层,南,精装,暂无价格,2002-2009年,塔楼/板楼,3栋,imgs/sz/sz_p27_1.jpg
105115771837,"['南山区', '蛇口']",四海公寓,488,75507,64.63,2室2厅,平层,东南,精装,暂无价格,2008-2009年,塔楼,2栋,imgs/sz/sz_p31_1.jpg
105115819184,"['福田区', '新洲']",金沙花园,暂无价格,暂无价格,79.24,3室2厅,平层,东 南,精装,暂无价格,1994-1998年,塔板结合,12栋,imgs/sz/sz_p23_1.jpg
105115761589,"['龙岗区', '布吉石芽岭']",慢城三期,暂无价格,暂无价格,81.26,2室1厅,平层,南,简装,暂无价格,2006-2008年,塔板结合,14栋,imgs/sz/sz_p33_1.jpg
105115721619,"['宝安区', '桃源居']",桃源居十六区,458,54739,83.67,2室2厅,平层,南,简装,暂无价格,1999-2009年,塔楼,10栋,imgs/sz/sz_p39_1.jpg
105115733037,"['龙岗区', '坂田']",信义嘉御山,暂无价格,暂无价格,147.65,5室3厅,平层,西北,其他,暂无价格,1998-2016年,板楼/塔板结合/平房,17栋,imgs/sz/sz_p37_1.jpg
105115967688,"['龙岗区', '布吉关']",龙珠花园C区,175,29148,60.04,2室1厅,平层,北,其他,暂无价格,1989-1999年,塔楼,5栋,imgs/sz/sz_p1_2.jpg
105115919018,"['福田区', '皇岗']",晨晖家园,165,64253,25.68,1室0厅,平层,南,精装,暂无价格,2001-2004年,塔板结合,2栋,imgs/sz/sz_p5_2.jpg
105115946571,"['龙岗区', '坂田']",万科第五园五期,暂无价格,暂无价格,83.55,1室1厅,平层,东南,其他,暂无价格,2008-2010年,塔楼/板楼/塔板结合,12栋,imgs/sz/sz_p3_2.jpg
105115917535,"['坪山区', '坪山']",京基御景印象三期,280,31310,89.43,3室2厅,平层,南 北,精装,暂无价格,2010-2016年,塔楼/板楼,6栋,imgs/sz/sz_p7_2.jpg
105115903704,"['福田区', '景田']",锦文阁大厦,235,52234,44.99,1室1厅,平层,东,简装,暂无价格,1999-2016年,塔板结合,1栋,imgs/sz/sz_p9_2.jpg
105115932399,"['龙岗区', '龙岗双龙']",一城峰景,220,29618,74.28,2室1厅,平层,东南,其他,暂无价格,2009年,塔板结合,1栋,imgs/sz/sz_p1_0.jpg
105115947613,"['龙岗区', '坪地']",君胜熙珑山,320,35952,89.01,3室2厅,平层,西南,精装,暂无价格,2014-2019年,塔楼,14栋,imgs/sz/sz_p3_0.jpg
105115920333,"['盐田区', '盐田港']",山海四季城·公园道,420,47641,88.16,4室2厅,平层,南 北,其他,暂无价格,2001-2017年,塔楼/板楼,4栋,imgs/sz/sz_p5_0.jpg
105115917681,"['罗湖区', '春风路']",置地逸轩,149,50372,29.58,1室0厅,平层,东,简装,暂无价格,1999-2005年,塔板结合,3栋,imgs/sz/sz_p7_0.jpg
105115903881,"['盐田区', '沙头角']",新天富山海华庭,660,33576,196.57,5室2厅,平层,东南,简装,暂无价格,2003-2004年,塔板结合,1栋,imgs/sz/sz_p9_0.jpg
105115866415,"['龙岗区', '布吉关']",信义假日名城五期A逸翠园,450,46788,96.18,3室2厅,平层,东南,精装,暂无价格,2006年,塔楼/塔板结合,3栋,imgs/sz/sz_p15_0.jpg
105115892310,"['南山区', '南头']",光大村,380,55177,68.87,2室2厅,平层,南,简装,暂无价格,1989-1998年,板楼/塔板结合,15栋,imgs/sz/sz_p11_0.jpg
105115830145,"['龙华区', '红山']",华业玫瑰四季馨园二期,暂无价格,暂无价格,51.21,2室2厅,平层,西南,精装,暂无价格,2013-2017年,塔楼,3栋,imgs/sz/sz_p21_0.jpg
105115762205,"['南山区', '深圳湾']",阳光海滨花园,暂无价格,暂无价格,133.84,4室2厅,平层,东南,精装,暂无价格,2012-2013年,塔楼/板楼/塔板结合,10栋,imgs/sz/sz_p33_0.jpg
105115855621,"['福田区', '华强北']",海馨苑,暂无价格,暂无价格,111.2,3室2厅,平层,南,精装,暂无价格,2009-2010年,塔楼/塔板结合,11栋,imgs/sz/sz_p17_0.jpg
105115876481,"['罗湖区', '布心']",观山盛苑,270,48043,56.2,1室1厅,平层,西南,其他,暂无价格,1995-2023年,塔楼/板楼/塔板结合,5栋,imgs/sz/sz_p13_0.jpg
105115819202,"['福田区', '石厦']",绿洲丰和,暂无价格,暂无价格,45.3,1室1厅,平层,东南,其他,暂无价格,2005年,塔楼,2栋,imgs/sz/sz_p23_0.jpg
105115805908,"['龙岗区', '布吉关']",万科红四期,暂无价格,暂无价格,89.28,3室1厅,平层,东南,其他,暂无价格,2013-2016年,板楼/塔板结合,5栋,imgs/sz/sz_p25_0.jpg
105115733312,"['坪山区', '坪山']",深业御园,暂无价格,暂无价格,87.73,3室2厅,平层,东南,其他,暂无价格,2012-2013年,板楼/塔板结合,6栋,imgs/sz/sz_p37_0.jpg
105115841183,"['南山区', '后海']",金海岸大厦,暂无价格,暂无价格,38.61,1室1厅,平层,东,精装,暂无价格,2003-2005年,塔楼,2栋,imgs/sz/sz_p19_0.jpg
105115746600,"['南山区', '华侨城']",海景花园,630,67604,93.19,2室1厅,平层,西南,简装,暂无价格,1992-1993年,塔楼,4栋,imgs/sz/sz_p35_0.jpg
105115783360,"['福田区', '华强北']",桑达大厦,暂无价格,暂无价格,33.07,1室0厅,平层,南,其他,暂无价格,1991年,塔楼/板楼,1栋,imgs/sz/sz_p29_0.jpg
105115796500,"['龙岗区', '横岗']",新秀苑,暂无价格,暂无价格,96.68,3室2厅,平层,东南,简装,暂无价格,2003年,塔板结合,5栋,imgs/sz/sz_p27_0.jpg
105115771841,"['龙岗区', '坂田']",佳兆业悦峰2期,暂无价格,暂无价格,86.44,3室1厅,平层,南,精装,暂无价格,2015年,塔板结合,2栋,imgs/sz/sz_p31_0.jpg
105115721646,"['龙岗区', '布吉水径']",万科麓山,暂无价格,暂无价格,97,3室2厅,平层,南,精装,暂无价格,2018-2019年,塔楼/塔板结合,11栋,imgs/sz/sz_p39_0.jpg
105115968577,"['南山区', '前海']",诺德假日花园,630,94837,66.43,2室1厅,平层,东 东南,精装,暂无价格,2003-2009年,板楼/塔板结合,9栋,imgs/sz/sz_p1_1.jpg
105115947279,"['龙岗区', '布吉大芬']",康达尔花园一期,459,37260,123.19,5室2厅,平层,南,简装,暂无价格,2001年,板楼/塔板结合,6栋,imgs/sz/sz_p3_1.jpg
105115920272,"['福田区', '百花']",国城花园,暂无价格,暂无价格,102.52,3室2厅,平层,北,其他,暂无价格,1992-2015年,塔楼/塔板结合,2栋,imgs/sz/sz_p5_1.jpg
105115917604,"['宝安区', '福永']",星航华府二期,388,49585,78.25,3室2厅,平层,东北,其他,暂无价格,2012-2017年,塔板结合,2栋,imgs/sz/sz_p7_1.jpg
105115866181,"['福田区', '上步']",红岭大厦,300,55036,54.51,2室1厅,平层,东北,其他,暂无价格,1985-1986年,塔楼/塔板结合,5栋,imgs/sz/sz_p15_1.jpg
105115903761,"['南山区', '南头']",前海东岸,暂无价格,暂无价格,88.15,3室2厅,平层,西南,精装,暂无价格,2007-2018年,板楼/塔板结合,5栋,imgs/sz/sz_p9_1.jpg
105115891556,"['龙岗区', '坂田']",佳兆业中央广场三期,暂无价格,暂无价格,79.31,3室1厅,平层,东南 南,精装,暂无价格,2011-2019年,塔楼/板楼/塔板结合,16栋,imgs/sz/sz_p11_1.jpg
105115829937,"['龙岗区', '龙岗中心城']",宝能悦澜山花园,暂无价格,暂无价格,143.13,4室1厅,平层,东南,其他,暂无价格,2014-2015年,塔楼,7栋,imgs/sz/sz_p21_1.jpg
105115761589,"['龙岗区', '布吉石芽岭']",慢城三期,暂无价格,暂无价格,81.26,2室1厅,平层,南,简装,暂无价格,2006-2008年,塔板结合,14栋,imgs/sz/sz_p33_1.jpg
105115855229,"['罗湖区', '布心']",淘金山·湖景花园二期,暂无价格,暂无价格,83.46,3室1厅,平层,南,简装,暂无价格,2006-2014年,塔楼,13栋,imgs/sz/sz_p17_1.jpg
105115876474,"['南山区', '科技园']",华润城润府一期,暂无价格,暂无价格,82.52,2室1厅,平层,东北,其他,暂无价格,2003-2020年,塔楼/板楼,11栋,imgs/sz/sz_p13_1.jpg
105115819184,"['福田区', '新洲']",金沙花园,暂无价格,暂无价格,79.24,3室2厅,平层,东 南,精装,暂无价格,1994-1998年,塔板结合,12栋,imgs/sz/sz_p23_1.jpg
105115805903,"['龙华区', '坂田']",龙岸花园一期,暂无价格,暂无价格,81.07,3室1厅,平层,南,简装,暂无价格,2009-2010年,塔板结合,27栋,imgs/sz/sz_p25_1.jpg
105115796469,"['罗湖区', '洪湖']",翠盈嘉园,暂无价格,暂无价格,59.64,2室1厅,平层,南,精装,暂无价格,2002-2009年,塔楼/板楼,3栋,imgs/sz/sz_p27_1.jpg
105115733037,"['龙岗区', '坂田']",信义嘉御山,暂无价格,暂无价格,147.65,5室3厅,平层,西北,其他,暂无价格,1998-2016年,板楼/塔板结合/平房,17栋,imgs/sz/sz_p37_1.jpg
105115840969,"['宝安区', '福永']",华强城市花园三期,410,47345,86.6,3室2厅,平层,南,其他,暂无价格,2019年,塔板结合,2栋,imgs/sz/sz_p19_1.jpg
105115771837,"['南山区', '蛇口']",四海公寓,488,75507,64.63,2室2厅,平层,东南,精装,暂无价格,2008-2009年,塔楼,2栋,imgs/sz/sz_p31_1.jpg
105115746580,"['盐田区', '沙头角']",倚山花园二期,暂无价格,暂无价格,76.8,2室1厅,平层,西南,其他,暂无价格,2001-2015年,板楼,2栋,imgs/sz/sz_p35_1.jpg
105115783098,"['龙岗区', '大运新城']",中海康城国际一期,190,39584,48,1室1厅,平层,东南,精装,暂无价格,2005-2019年,塔楼/板楼/塔板结合,24栋,imgs/sz/sz_p29_1.jpg
105115721619,"['宝安区', '桃源居']",桃源居十六区,458,54739,83.67,2室2厅,平层,南,简装,暂无价格,1999-2009年,塔楼,10栋,imgs/sz/sz_p39_1.jpg
105115967688,"['龙岗区', '布吉关']",龙珠花园C区,175,29148,60.04,2室1厅,平层,北,其他,暂无价格,1989-1999年,塔楼,5栋,imgs/sz/sz_p1_2.jpg
105115946571,"['龙岗区', '坂田']",万科第五园五期,暂无价格,暂无价格,83.55,1室1厅,平层,东南,其他,暂无价格,2008-2010年,塔楼/板楼/塔板结合,12栋,imgs/sz/sz_p3_2.jpg
105115919018,"['福田区', '皇岗']",晨晖家园,165,64253,25.68,1室0厅,平层,南,精装,暂无价格,2001-2004年,塔板结合,2栋,imgs/sz/sz_p5_2.jpg
105115917535,"['坪山区', '坪山']",京基御景印象三期,280,31310,89.43,3室2厅,平层,南 北,精装,暂无价格,2010-2016年,塔楼/板楼,6栋,imgs/sz/sz_p7_2.jpg
105115866074,"['罗湖区', '黄贝岭']",深业东岭二期,暂无价格,暂无价格,106.94,3室1厅,平层,东南,精装,暂无价格,2005-2018年,塔楼,3栋,imgs/sz/sz_p15_2.jpg
105115903704,"['福田区', '景田']",锦文阁大厦,235,52234,44.99,1室1厅,平层,东,简装,暂无价格,1999-2016年,塔板结合,1栋,imgs/sz/sz_p9_2.jpg
105115891363,"['福田区', '香梅北']",景田天健花园,暂无价格,暂无价格,123.26,4室2厅,平层,西南 东北,精装,暂无价格,1986-1999年,板楼/塔板结合,18栋,imgs/sz/sz_p11_2.jpg
105115829726,"['罗湖区', '黄贝岭']",朗钜御风庭,243,54339,44.72,1室1厅,平层,西南,其他,暂无价格,2001-2004年,塔板结合,2栋,imgs/sz/sz_p21_2.jpg
105115876473,"['南山区', '南头']",豪方天际花园,暂无价格,暂无价格,74.53,3室1厅,平层,东南,其他,暂无价格,2007-2018年,塔板结合,6栋,imgs/sz/sz_p13_2.jpg
105115855033,"['龙岗区', '龙岗中心城']",宏兴苑,暂无价格,暂无价格,87.28,3室1厅,平层,南,精装,暂无价格,1998-2002年,塔楼/板楼,10栋,imgs/sz/sz_p17_2.jpg
105115805900,"['龙华区', '坂田']",龙岸花园一期,暂无价格,暂无价格,87.87,3室2厅,平层,南,简装,暂无价格,2009-2010年,塔板结合,27栋,imgs/sz/sz_p25_2.jpg
105115745075,"['罗湖区', '百仕达']",二十九号大院,暂无价格,暂无价格,82.29,3室2厅,平层,南,其他,暂无价格,1984-1995年,板楼,9栋,imgs/sz/sz_p35_2.jpg
105115840902,"['罗湖区', '银湖']",星湖花园,166,44781,37.07,1室1厅,平层,东,简装,暂无价格,1995-2008年,塔板结合,9栋,imgs/sz/sz_p19_2.jpg
105115796328,"['龙岗区', '布吉关']",龙珠花园C区,205,33941,60.4,2室2厅,平层,北,简装,暂无价格,1989-1999年,塔楼,5栋,imgs/sz/sz_p27_2.jpg
105115782954,"['宝安区', '福永']",星航华府二期,455,52275,87.04,3室2厅,平层,东北,精装,暂无价格,2012-2017年,塔板结合,2栋,imgs/sz/sz_p29_2.jpg
105115771515,"['光明区', '光明']",龙光玖龙台,暂无价格,暂无价格,89.26,3室2厅,平层,西南,精装,暂无价格,2017-2022年,板楼/塔板结合,19栋,imgs/sz/sz_p31_2.jpg
105115761273,"['盐田区', '盐田港']",幸福海,暂无价格,暂无价格,80.87,2室1厅,平层,东南,其他,暂无价格,2011年,板楼/塔板结合,2栋,imgs/sz/sz_p33_2.jpg
105115819152,"['龙华区', '梅林关']",新彩苑,590,65000,90.77,3室2厅,平层,南,精装,暂无价格,2019-2020年,塔楼/板楼,3栋,imgs/sz/sz_p23_2.jpg
105115732812,"['龙岗区', '平湖']",融湖中心城二期,暂无价格,暂无价格,89.62,4室2厅,平层,西南,精装,暂无价格,2017-2019年,塔楼/塔板结合,3栋,imgs/sz/sz_p37_2.jpg
105115721410,"['罗湖区', '东门']",水产大厦,390,39260,99.34,1室1厅,平层,南,简装,暂无价格,1993-1994年,塔板结合,1栋,imgs/sz/sz_p39_2.jpg
105115935868,"['罗湖区', '百仕达']",华达园公寓,100,34917,28.64,1室0厅,平层,西,精装,暂无价格,2002-2005年,塔板结合,1栋,imgs/sz/sz_p1_3.jpg
105115946416,"['龙岗区', '布吉大芬']",康达尔花园二期,255,34846,73.18,2室1厅,平层,东南,其他,暂无价格,2000-2001年,塔板结合,7栋,imgs/sz/sz_p3_3.jpg
105115918883,"['福田区', '石厦']",皇庭世纪,479,82672,57.94,2室1厅,平层,西北,其他,暂无价格,1999-2004年,塔楼,9栋,imgs/sz/sz_p5_3.jpg
105115917528,"['坪山区', '坪山']",心海城,265,27895,95,3室2厅,平层,东南,简装,暂无价格,2008-2019年,板楼/塔板结合,8栋,imgs/sz/sz_p7_3.jpg
105115865246,"['龙岗区', '坂田']",万科紫悦山,暂无价格,暂无价格,88.35,3室2厅,平层,东南,精装,暂无价格,2011-2021年,板楼/平房,8栋,imgs/sz/sz_p15_3.jpg
105115903625,"['龙岗区', '布吉大芬']",茂业城,216,33819,63.87,3室1厅,平层,东南,精装,暂无价格,1991-2012年,板楼/塔板结合,13栋,imgs/sz/sz_p9_3.jpg
105115891134,"['龙岗区', '龙岗宝荷']",仁恒峦山美地,暂无价格,暂无价格,143,5室2厅,平层,东南,其他,暂无价格,2012-2014年,塔楼/塔板结合,3栋,imgs/sz/sz_p11_3.jpg
105115876111,"['龙岗区', '布吉南岭']",阳光翠园,暂无价格,暂无价格,59.5,2室1厅,平层,东南,精装,暂无价格,2000-2016年,板楼/平房,7栋,imgs/sz/sz_p13_3.jpg
105115829664,"['罗湖区', '翠竹']",燃气小区,530,84476,62.74,2室2厅,平层,南,精装,暂无价格,1986-1996年,塔板结合,1栋,imgs/sz/sz_p21_3.jpg
105115854485,"['南山区', '红树湾']",中信红树湾北区,520,93897,55.38,1室1厅,平层,东,精装,暂无价格,1997-2010年,塔楼/板楼/平房,11栋,imgs/sz/sz_p17_3.jpg
105115840486,"['龙岗区', '布吉石芽岭']",宇宏健康花城,暂无价格,暂无价格,89.34,3室2厅,平层,南,精装,暂无价格,2007-2018年,塔板结合,18栋,imgs/sz/sz_p19_3.jpg
105115805651,"['龙岗区', '龙岗宝荷']",振业峦山谷,238,29383,81,3室2厅,平层,北,其他,暂无价格,2002-2021年,塔板结合,13栋,imgs/sz/sz_p25_3.jpg
105115746182,"['福田区', '景田']",锦文阁大厦,358,50001,71.6,2室2厅,平层,北,精装,暂无价格,1999-2016年,塔板结合,1栋,imgs/sz/sz_p35_3.jpg
105115796004,"['盐田区', '沙头角']",海山道1号,266,42738,62.24,2室1厅,平层,东北,精装,暂无价格,2011-2016年,塔楼,5栋,imgs/sz/sz_p27_3.jpg
105115782413,"['罗湖区', '笋岗']",嘉宝田花园,暂无价格,暂无价格,66,2室1厅,平层,西,其他,暂无价格,2002-2014年,塔楼/塔板结合,15栋,imgs/sz/sz_p29_3.jpg
105115771470,"['罗湖区', '东门']",东门金座,暂无价格,暂无价格,41.35,1室1厅,平层,西南,其他,暂无价格,2003-2004年,塔楼,1栋,imgs/sz/sz_p31_3.jpg
105115761193,"['福田区', '园岭']",园岭新村,530,73612,72,2室2厅,平层,南,简装,暂无价格,1983-2002年,板楼/塔板结合,108栋,imgs/sz/sz_p33_3.jpg
105115721011,"['龙岗区', '龙岗中心城']",新龙岗花园北区,268,26175,102.39,4室2厅,平层,南,精装,暂无价格,2003年,塔楼,3栋,imgs/sz/sz_p39_3.jpg
105115819048,"['龙岗区', '坂田']",儒骏城立方,暂无价格,暂无价格,89.89,3室1厅,平层,东南,其他,暂无价格,2014-2017年,板楼,3栋,imgs/sz/sz_p23_3.jpg
105115732588,"['龙岗区', '丹竹头']",怡乐花园,228,39687,57.45,2室1厅,平层,南,其他,暂无价格,1998-2004年,塔板结合,12栋,imgs/sz/sz_p37_3.jpg
105115995261,"['罗湖区', '地王']",星桂园,暂无价格,暂无价格,55.13,3室2厅,平层,南,其他,暂无价格,1999-2004年,塔板结合,3栋,imgs/sz/sz_p1_4.jpg
105115945134,"['南山区', '前海']",阳光花地苑,暂无价格,暂无价格,37.61,1室1厅,平层,西南,精装,暂无价格,2008-2010年,塔楼,4栋,imgs/sz/sz_p3_4.jpg
105115918601,"['南山区', '前海']",阳光花地苑,暂无价格,暂无价格,62.47,2室1厅,平层,东南,其他,暂无价格,2008-2010年,塔楼,4栋,imgs/sz/sz_p5_4.jpg
105115917317,"['罗湖区', '黄贝岭']",怡泰大厦,325,48127,67.53,2室1厅,平层,东南,简装,暂无价格,1995-2004年,塔楼/塔板结合,2栋,imgs/sz/sz_p7_4.jpg
105115865102,"['龙岗区', '布吉关']",信义假日名城一期沁芳园,暂无价格,暂无价格,74.29,2室2厅,平层,西南 东北,简装,暂无价格,2001-2015年,塔楼,9栋,imgs/sz/sz_p15_4.jpg
105115891011,"['盐田区', '沙头角']",倚山花园三期,410,45816,89.49,2室2厅,平层,东南,精装,暂无价格,2001-2019年,塔板结合,5栋,imgs/sz/sz_p11_4.jpg
105115903473,"['龙华区', '龙华新区']",丰润花园多层,暂无价格,暂无价格,89,4室2厅,平层,南,精装,暂无价格,1993-2004年,板楼,20栋,imgs/sz/sz_p9_4.jpg
105115875931,"['龙岗区', '布吉关']",信义荔山公馆,暂无价格,暂无价格,73.91,2室2厅,平层,南,精装,暂无价格,2007-2012年,塔楼/板楼/塔板结合,12栋,imgs/sz/sz_p13_4.jpg
105115853668,"['南山区', '南头']",阳光荔景,1250,101060,123.69,3室2厅,平层,东南,其他,暂无价格,2001-2009年,板楼/塔板结合,14栋,imgs/sz/sz_p17_4.jpg
105115829600,"['罗湖区', '东门']",东港中心,暂无价格,暂无价格,65.19,2室1厅,平层,东南,简装,暂无价格,1990-2000年,塔板结合,1栋,imgs/sz/sz_p21_4.jpg
105115795989,"['龙华区', '红山']",金亨利瑜璟苑,暂无价格,暂无价格,88,4室2厅,平层,南,精装,暂无价格,2008-2019年,塔板结合,6栋,imgs/sz/sz_p27_4.jpg
105115839897,"['罗湖区', '螺岭']",汇锦名园,413,61642,67,2室1厅,平层,北,精装,暂无价格,2001年,塔楼,1栋,imgs/sz/sz_p19_4.jpg
105115805625,"['宝安区', '桃源居']",桃源居十六区,376,56970,66,2室1厅,平层,东南,精装,暂无价格,1999-2009年,塔楼,10栋,imgs/sz/sz_p25_4.jpg
105115746156,"['福田区', '梅林']",绿景虹湾,暂无价格,暂无价格,188.01,4室2厅,平层,东南,精装,暂无价格,1999-2016年,塔楼/塔板结合,7栋,imgs/sz/sz_p35_4.jpg
105115771456,"['福田区', '景田']",TT国际公寓,暂无价格,暂无价格,52.84,2室1厅,平层,西南,简装,暂无价格,2005-2006年,塔楼,2栋,imgs/sz/sz_p31_4.jpg
105115782449,"['宝安区', '新安']",中粮天悦壹号,暂无价格,暂无价格,108.78,3室2厅,平层,东南,其他,暂无价格,1992-2017年,塔楼/塔板结合,5栋,imgs/sz/sz_p29_4.jpg
105115818822,"['罗湖区', '银湖']",金银园,460,53088,86.65,3室2厅,平层,南,其他,暂无价格,1998年,塔板结合,2栋,imgs/sz/sz_p23_4.jpg
105115760986,"['宝安区', '沙井']",棕榈堡花园,360,45755,78.68,2室1厅,平层,西北,精装,暂无价格,1999-2017年,塔板结合,19栋,imgs/sz/sz_p33_4.jpg
